sample_id	seqnames	start	end	width	strand	score	annotation	gene_seqnames	gene_start	gene_end	gene_width	gene_strand	gene_id	transcript_id	tss_distance	gene_version	gene_name	gene_source	gene_biotype
251-3_S8_L001.insertion_sites.filtered	8	32768784	32768784	1	+	2	Distal Intergenic	8	32676157	32676276	120	1	ENSMUSG00000089370	ENSMUST00000158745	92627	4	Gm22140	ensembl	snRNA
251-3_S8_L001.insertion_sites.filtered	3	137133277	137133277	1	-	2	Distal Intergenic	3	137255806	137258383	2578	2	ENSMUSG00000055138	ENSMUST00000198629	125106	11	Gm4861	ensembl_havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	4	150648364	150648364	1	+	2	Intron (ENSMUST00000105682/ENSMUSG00000039852, intron 11 of 22)	4	150654045	150654952	908	1	ENSMUSG00000039852	ENSMUST00000142379	-5681	18	Rere	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	9	65984474	65984474	1	-	2	Distal Intergenic	9	65972458	65977001	4544	2	ENSMUSG00000039452	ENSMUST00000044711	-7473	7	Snx22	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	X	47230615	47230615	1	+	2	Distal Intergenic	20	47235313	47250442	15130	1	ENSMUSG00000031101	ENSMUST00000033427	-4698	7	Sash3	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	X	129399411	129399411	1	-	2	Distal Intergenic	20	129413863	129414538	676	2	ENSMUSG00000083920	ENSMUST00000117820	15127	2	Gm14987	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	12	99659065	99659065	1	+	2	Distal Intergenic	12	99609334	99613482	4149	1	ENSMUSG00000113136	ENSMUST00000222616	49731	3	Gm19951	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	3	146483020	146483020	1	+	2	Distal Intergenic	3	146508918	146509596	679	1	ENSMUSG00000104946	ENSMUST00000198392	-25898	2	Gm19104	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	10	5480382	5480382	1	+	2	Distal Intergenic	10	5543775	5556904	13130	1	ENSMUSG00000046916	ENSMUST00000051809	-63393	10	Myct1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	16	63317996	63317996	1	+	2	Distal Intergenic	16	62932053	62932548	496	1	ENSMUSG00000116612	ENSMUST00000231788	385943	2	Gm49621	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	2	49104067	49104067	1	+	2	Intron (ENSMUST00000112745/ENSMUSG00000036792, intron 6 of 10)	2	49075030	49075458	429	1	ENSMUSG00000080937	ENSMUST00000118659	29037	2	Gm13510	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	4	17928182	17928182	1	-	1	Distal Intergenic	4	18009218	18010227	1010	2	ENSMUSG00000083387	ENSMUST00000122346	82045	2	Gm11860	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	7	42587625	42587625	1	+	1	Distal Intergenic	7	42601148	42601631	484	1	ENSMUSG00000080892	ENSMUST00000117401	-13523	2	Gm9266	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	1	94561365	94561365	1	-	1	Distal Intergenic	1	94543361	94543429	69	2	ENSMUSG00000077413	ENSMUST00000104225	-17936	3	Gm23389	ensembl	snoRNA
251-3_S8_L001.insertion_sites.filtered	9	114568144	114568144	1	-	1	Distal Intergenic	9	114592360	114604519	12160	2	ENSMUSG00000032436	ENSMUST00000217056	36375	18	Cmtm7	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	11	108049216	108049216	1	-	1	Intron (ENSMUST00000059595/ENSMUSG00000050965, intron 3 of 16)	11	107869167	107903631	34465	2	ENSMUSG00000050965	ENSMUST00000134910	-145585	15	Prkca	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	15	50518273	50518273	1	-	1	3' UTR	15	50682895	50690917	8023	2	ENSMUSG00000038679	ENSMUST00000183421	172644	18	Trps1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	3	151030972	151030972	1	-	1	Distal Intergenic	3	150823559	150829555	5997	2	ENSMUSG00000104816	ENSMUST00000200442	-201417	2	Gm43473	havana	TEC
251-3_S8_L001.insertion_sites.filtered	17	45754037	45754037	1	+	1	Downstream (<1kb)	17	45744791	45749223	4433	1	ENSMUSG00000097119	ENSMUST00000233673	9246	3	B230354K17Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	5	81392314	81392314	1	-	1	Distal Intergenic	5	81701718	81703920	2203	2	ENSMUSG00000121076	ENSMUST00000247079	311606	1	Gm57310	havana_tagene	lncRNA
251-3_S8_L001.insertion_sites.filtered	15	71267860	71267860	1	-	1	Distal Intergenic	15	71317525	71334249	16725	2	ENSMUSG00000036800	ENSMUST00000229634	66389	9	Fam135b	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	19	28028873	28028873	1	-	1	Distal Intergenic	19	27782543	27988566	206024	2	ENSMUSG00000040929	ENSMUST00000173161	-40307	18	Rfx3	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	5	54417657	54417657	1	-	1	Distal Intergenic	5	54251345	54252422	1078	2	ENSMUSG00000107105	ENSMUST00000201566	-165235	2	Gm15820	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	6	142292354	142292354	1	+	1	Promoter (<=1kb)	6	142292662	142303246	10585	1	ENSMUSG00000041671	ENSMUST00000123289	-308	14	Pyroxd1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	4	47314953	47314953	1	+	1	Downstream (1-2kb)	4	47303722	47313162	9441	1	ENSMUSG00000028339	ENSMUST00000107730	11231	18	Col15a1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	7	91841965	91841965	1	-	1	Distal Intergenic	7	91741414	91768719	27306	2	ENSMUSG00000109382	ENSMUST00000207593	-73246	2	4930567K12Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	4	12538116	12538116	1	-	1	Distal Intergenic	4	12153409	12172015	18607	2	ENSMUSG00000028218	ENSMUST00000108285	-366101	20	Cibar1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	6	54221208	54221208	1	+	1	Intron (ENSMUST00000046856/ENSMUSG00000004633, intron 6 of 12)	6	54241843	54277278	35436	1	ENSMUSG00000004633	ENSMUST00000146114	-20635	18	Chn2	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	12	90154878	90154878	1	+	1	Intron (ENSMUST00000190626/ENSMUSG00000066392, intron 15 of 18)	12	90034873	90039147	4275	1	ENSMUSG00000113055	ENSMUST00000221188	120005	2	Gm48700	havana	TEC
251-3_S8_L001.insertion_sites.filtered	5	32170143	32170143	1	-	1	Promoter (1-2kb)	5	32163321	32168207	4887	2	ENSMUSG00000106894	ENSMUST00000201542	-1936	2	Gm17130	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	X	168014692	168014692	1	-	1	Distal Intergenic	20	167959110	167970196	11087	2	ENSMUSG00000031354	ENSMUST00000066112	-44496	17	Amelx	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	17	21946071	21946071	1	+	1	Downstream (1-2kb)	17	21949776	21964042	14267	1	ENSMUSG00000061544	ENSMUST00000182827	-3705	14	Zfp229	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	6	71095399	71095399	1	+	1	Distal Intergenic	6	71101594	71101947	354	1	ENSMUSG00000068396	ENSMUST00000121998	-6195	10	Rpl34-ps1	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	8	13189321	13189321	1	-	1	Distal Intergenic	8	13127189	13155459	28271	2	ENSMUSG00000038542	ENSMUST00000164416	-33862	15	Pcid2	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	4	10364490	10364490	1	+	1	Distal Intergenic	4	10580812	10581102	291	1	ENSMUSG00000081361	ENSMUST00000118586	-216322	2	Gm11813	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	15	69396324	69396324	1	+	1	Distal Intergenic	15	69142382	69146569	4188	1	ENSMUSG00000116167	ENSMUST00000231164	253942	2	4930504C09Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	12	3971364	3971364	1	-	1	Distal Intergenic	12	3981533	3982040	508	2	ENSMUSG00000112271	ENSMUST00000220237	10676	2	Gm9088	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	13	108413193	108413193	1	+	1	Intron (ENSMUST00000022207/ENSMUSG00000021696, intron 6 of 7)	13	108452866	108526119	73254	1	ENSMUSG00000021697	ENSMUST00000051594	-39673	13	Depdc1b	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	12	9299519	9299519	1	+	1	Distal Intergenic	12	9421438	9523770	102333	1	ENSMUSG00000113913	ENSMUST00000223136	-121919	2	Gm46323	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	1	53837616	53837616	1	+	1	Distal Intergenic	1	53830360	53831816	1457	1	ENSMUSG00000102405	ENSMUST00000194911	7256	2	Gm37863	havana	TEC
251-3_S8_L001.insertion_sites.filtered	7	135327524	135327524	1	-	1	Distal Intergenic	7	135291513	135318090	26578	2	ENSMUSG00000031004	ENSMUST00000033310	-9434	9	Mki67	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	1	161770524	161770524	1	+	1	Distal Intergenic	1	161796755	161801004	4250	1	ENSMUSG00000026698	ENSMUST00000111594	-26231	9	Pigc	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	6	115570719	115570719	1	-	1	Promoter (1-2kb)	6	115562083	115569537	7455	2	ENSMUSG00000068011	ENSMUST00000112957	-1182	5	Mkrn2os	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	1	190965735	190965735	1	+	1	Distal Intergenic	1	190956701	190957885	1185	1	ENSMUSG00000073478	ENSMUST00000242907	9034	8	D730003I15Rik	ensembl_havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	18	56763218	56763218	1	+	1	Distal Intergenic	18	56800850	56801294	445	1	ENSMUSG00000118275	ENSMUST00000235398	-37632	2	Gm50289	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	4	13299971	13299971	1	+	1	Distal Intergenic	4	13444770	13445141	372	1	ENSMUSG00000081327	ENSMUST00000122192	-144799	2	Gm11819	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	9	40239876	40239876	1	+	1	Intron (ENSMUST00000140807/ENSMUSG00000087047, intron 1 of 2)	9	40244770	40254854	10085	1	ENSMUSG00000087047	ENSMUST00000156511	-4894	9	1700110K17Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	3	83254643	83254643	1	-	1	Distal Intergenic	3	83032583	83036553	3971	2	ENSMUSG00000074517	ENSMUST00000047876	-218090	3	Gm10710	ensembl_havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	7	75369641	75369641	1	-	1	Distal Intergenic	7	75407007	75407116	110	2	ENSMUSG00002076060	ENSMUST00020181771	37475	1	Gm55660	ensembl	miRNA
251-3_S8_L001.insertion_sites.filtered	10	94966205	94966205	1	-	1	Intron (ENSMUST00000220248/ENSMUSG00000112481, intron 2 of 3)	10	94970152	94972736	2585	2	ENSMUSG00000112501	ENSMUST00000217798	6531	2	Gm33091	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	15	25801483	25801483	1	+	1	Intron (ENSMUST00000110457/ENSMUSG00000022272, intron 33 of 40)	15	25780276	25781454	1179	1	ENSMUSG00000022272	ENSMUST00000145587	21207	18	Myo10	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	2	74882581	74882581	1	+	1	Distal Intergenic	2	74969187	75143372	174186	1	ENSMUSG00000100303	ENSMUST00000230629	-86606	5	2600014E21Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	19	3280045	3280045	1	-	1	Distal Intergenic	19	3303518	3305067	1550	2	ENSMUSG00000117886	ENSMUST00000237524	25022	2	Gm2106	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	3	28272202	28272202	1	+	1	Distal Intergenic	3	28299672	28299915	244	1	ENSMUSG00000103729	ENSMUST00000192290	-27470	2	Gm37098	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	19	3701147	3701147	1	-	1	Intron (ENSMUST00000025856/ENSMUSG00000024913, intron 3 of 22)	19	3634836	3665792	30957	2	ENSMUSG00000024913	ENSMUST00000177294	-35355	17	Lrp5	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	19	46528614	46528614	1	+	1	Distal Intergenic	19	46503099	46503696	598	1	ENSMUSG00000025034	ENSMUST00000235934	25515	10	Trim8	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	17	75669380	75669380	1	+	1	Intron (ENSMUST00000234490/ENSMUSG00000001870, intron 29 of 34)	17	75691205	75699507	8303	1	ENSMUSG00000001870	ENSMUST00000135750	-21825	17	Ltbp1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	17	46870941	46870941	1	-	1	Distal Intergenic	17	46859255	46867101	7847	2	ENSMUSG00000015605	ENSMUST00000015749	-3840	7	Srf	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	7	48843189	48843189	1	+	1	Intron (ENSMUST00000183659/ENSMUSG00000052512, intron 2 of 39)	7	48845289	48848868	3580	1	ENSMUSG00000103834	ENSMUST00000195677	-2100	2	Gm37613	havana	TEC
251-3_S8_L001.insertion_sites.filtered	1	29170498	29170498	1	-	1	Distal Intergenic	1	29320045	29320156	112	2	ENSMUSG00002075209	ENSMUST00020183144	149658	1	Gm55767	ensembl	misc_RNA
251-3_S8_L001.insertion_sites.filtered	10	80063910	80063910	1	-	1	Distal Intergenic	10	80094627	80095123	497	2	ENSMUSG00000020150	ENSMUST00000144798	31213	14	Gamt	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	8	40366867	40366867	1	+	1	Distal Intergenic	8	40469755	40471289	1535	1	ENSMUSG00000109815	ENSMUST00000209880	-102888	2	Gm7082	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	8	48294755	48294755	1	-	1	Intron (ENSMUST00000057561/ENSMUSG00000031563, intron 21 of 22)	8	48264759	48271256	6498	2	ENSMUSG00000110464	ENSMUST00000212295	-23499	2	1700061N14Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	2	78262380	78262380	1	-	1	Distal Intergenic	2	78343042	78343680	639	2	ENSMUSG00000082701	ENSMUST00000121511	81300	2	Gm14460	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	18	57740102	57740102	1	+	1	Intron (ENSMUST00000079738/ENSMUSG00000058925, intron 5 of 6)	18	57696248	57864078	167831	1	ENSMUSG00000058925	ENSMUST00000123872	43854	12	Ccdc192	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	19	11259491	11259491	1	+	1	Intron (ENSMUST00000181137/ENSMUSG00000097091, intron 1 of 2)	19	11269793	11277256	7464	1	ENSMUSG00000097091	ENSMUST00000241509	-10302	3	4930526L06Rik	havana	lncRNA
251-3_S8_L001.insertion_sites.filtered	3	102721578	102721578	1	+	1	Distal Intergenic	3	102737810	102738134	325	1	ENSMUSG00000105672	ENSMUST00000198433	-16232	2	Gm42816	havana	unprocessed_pseudogene
251-3_S8_L001.insertion_sites.filtered	18	73666577	73666577	1	-	1	Promoter (<=1kb)	18	73666474	73666621	148	2	ENSMUSG00002075795	ENSMUST00020182528	44	1	Gm54867	ensembl	rRNA
251-3_S8_L001.insertion_sites.filtered	9	6074768	6074768	1	-	1	Distal Intergenic	9	5952442	5952667	226	2	ENSMUSG00000110932	ENSMUST00000216024	-122101	2	Gm48640	havana	processed_pseudogene
251-3_S8_L001.insertion_sites.filtered	19	3108248	3108248	1	+	1	Distal Intergenic	19	3184645	3184959	315	1	ENSMUSG00000117761	ENSMUST00000235610	-76397	2	Gm50428	havana	IG_V_pseudogene
251-3_S8_L001.insertion_sites.filtered	X	137048382	137048382	1	+	1	Intron (ENSMUST00000113063/ENSMUSG00000059203, intron 2 of 10)	20	136552469	137747373	1194905	1	ENSMUSG00000059203	ENSMUST00000075471	495913	11	Il1rapl2	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	3	61858599	61858599	1	+	1	Distal Intergenic	3	62030628	62030986	359	1	ENSMUSG00000103322	ENSMUST00000195726	-172029	2	Gm37404	havana	TEC
251-3_S8_L001.insertion_sites.filtered	12	108416955	108416955	1	+	1	Intron (ENSMUST00000138456/ENSMUSG00000058070, intron 1 of 6)	12	108438112	108505823	67712	1	ENSMUSG00000058070	ENSMUST00000155544	-21157	15	Eml1	ensembl_havana	protein_coding
251-3_S8_L001.insertion_sites.filtered	5	71801476	71801476	1	-	1	Intron (ENSMUST00000031121/ENSMUSG00000029211, intron 2 of 8)	5	71812539	71815163	2625	2	ENSMUSG00000029211	ENSMUST00000199150	13687	12	Gabra4	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	9	69900575	69900575	1	+	113	Intron (ENSMUST00000034754/ENSMUSG00000011958, intron 1 of 10)	9	69902760	69914397	11638	1	ENSMUSG00000011958	ENSMUST00000165389	-2185	18	Bnip2	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	13	108413193	108413193	1	+	97	Intron (ENSMUST00000022207/ENSMUSG00000021696, intron 6 of 7)	13	108452866	108526119	73254	1	ENSMUSG00000021697	ENSMUST00000051594	-39673	13	Depdc1b	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	1	53800427	53800427	1	+	48	Distal Intergenic	1	53830360	53831816	1457	1	ENSMUSG00000102405	ENSMUST00000194911	-29933	2	Gm37863	havana	TEC
253-2_S2_L001.insertion_sites.filtered	7	66581842	66581842	1	-	41	Distal Intergenic	7	66609565	66611666	2102	2	ENSMUSG00000109079	ENSMUST00000207830	29824	2	Gm44755	havana	TEC
253-2_S2_L001.insertion_sites.filtered	5	32170143	32170143	1	-	41	Promoter (1-2kb)	5	32163321	32168207	4887	2	ENSMUSG00000106894	ENSMUST00000201542	-1936	2	Gm17130	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	12	86306844	86306844	1	-	36	Distal Intergenic	12	86288041	86288510	470	2	ENSMUSG00000120595	ENSMUST00000244439	-18334	1	Gm56527	havana_tagene	lncRNA
253-2_S2_L001.insertion_sites.filtered	9	62412990	62412990	1	-	33	Intron (ENSMUST00000048043/ENSMUSG00000041729, intron 1 of 11)	9	62335218	62417780	82563	2	ENSMUSG00000041729	ENSMUST00000164246	4790	16	Coro2b	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	3	65900412	65900412	1	+	25	Distal Intergenic	3	65877335	65879343	2009	1	ENSMUSG00000102652	ENSMUST00000193314	23077	2	Gm37078	havana	TEC
253-2_S2_L001.insertion_sites.filtered	18	31741235	31741235	1	-	19	Intron (ENSMUST00000233997/ENSMUSG00000024259, intron 1 of 9)	18	31713221	31742955	29735	2	ENSMUSG00000024259	ENSMUST00000060396	1720	10	Slc25a46	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	12	119033689	119033689	1	+	19	Distal Intergenic	12	119224713	119226590	1878	1	ENSMUSG00000021908	ENSMUST00000022467	-191024	11	Ncoa4-ps	havana	processed_pseudogene
253-2_S2_L001.insertion_sites.filtered	6	8753106	8753106	1	-	16	Intron (ENSMUST00000156695/ENSMUSG00000062995, intron 2 of 10)	6	8630527	8758399	127873	2	ENSMUSG00000062995	ENSMUST00000156695	5293	13	Ica1	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	17	40579593	40579593	1	+	15	Distal Intergenic	17	40498566	40498784	219	1	ENSMUSG00000117307	ENSMUST00000232831	81027	2	Gm49837	havana	processed_pseudogene
253-2_S2_L001.insertion_sites.filtered	9	80085205	80085205	1	+	15	Intron (ENSMUST00000035889/ENSMUSG00000033577, intron 1 of 32)	9	80072509	80215379	142871	1	ENSMUSG00000033577	ENSMUST00000184480	12696	19	Myo6	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	1	37790604	37790604	1	-	14	Distal Intergenic	1	37650758	37759166	108409	2	ENSMUSG00000026090	ENSMUST00000162875	-31438	17	Cracdl	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	8	12320367	12320367	1	-	14	Distal Intergenic	8	12365004	12369480	4477	2	ENSMUSG00000110412	ENSMUST00000211562	49113	2	Gm33175	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	17	43792526	43792526	1	+	14	Distal Intergenic	17	43765146	43765288	143	1	ENSMUSG00000064582	ENSMUST00000082648	27380	3	Gm25135	ensembl	snRNA
253-2_S2_L001.insertion_sites.filtered	10	44385090	44385090	1	-	13	Intron (ENSMUST00000167340/ENSMUSG00000038151, intron 1 of 3)	10	44322713	44404497	81785	2	ENSMUSG00000038151	ENSMUST00000167340	19407	14	Prdm1	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	6	71535915	71535915	1	+	12	Intron (ENSMUST00000059462/ENSMUSG00000053119, intron 2 of 5)	6	71521337	71551111	29775	1	ENSMUSG00000053119	ENSMUST00000142169	14578	12	Chmp3	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	7	138876344	138876344	1	-	12	Exon (ENSMUST00000209810/ENSMUSG00000110115, exon 2 of 2)	7	138872733	138876781	4049	2	ENSMUSG00000110115	ENSMUST00000209810	437	2	Gm32486	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	11	57505188	57505188	1	+	12	Distal Intergenic	11	57536268	57678340	142073	1	ENSMUSG00000020520	ENSMUST00000066987	-31080	15	Galnt10	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	17	47752307	47752307	1	+	11	Intron (ENSMUST00000037701/ENSMUSG00000034382, intron 1 of 4)	17	47747730	47781563	33834	1	ENSMUSG00000034382	ENSMUST00000150819	4577	15	AI661453	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	3	46950985	46950985	1	-	11	Distal Intergenic	3	47004817	47006074	1258	2	ENSMUSG00000072387	ENSMUST00000097152	55089	4	Gm10356	havana	processed_pseudogene
253-2_S2_L001.insertion_sites.filtered	19	3130012	3130012	1	+	10	Distal Intergenic	19	3184645	3184959	315	1	ENSMUSG00000117761	ENSMUST00000235610	-54633	2	Gm50428	havana	IG_V_pseudogene
253-2_S2_L001.insertion_sites.filtered	4	97598629	97598629	1	-	10	Intron (ENSMUST00000146447/ENSMUSG00000048747, intron 2 of 5)	4	97457427	97578973	121547	2	ENSMUSG00000048747	ENSMUST00000186369	-19656	15	E130114P18Rik	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	19	61268016	61268016	1	-	9	Distal Intergenic	19	61245972	61246227	256	2	ENSMUSG00000117951	ENSMUST00000237978	-21789	2	Gm50357	havana	processed_pseudogene
253-2_S2_L001.insertion_sites.filtered	16	13196491	13196491	1	-	9	Intron (ENSMUST00000210378/ENSMUSG00000087526, intron 4 of 7)	16	13214776	13222546	7771	2	ENSMUSG00000087526	ENSMUST00000131985	26055	3	Gm15738	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	19	11944785	11944785	1	-	9	Distal Intergenic	19	11910859	11910992	134	2	ENSMUSG00000077227	ENSMUST00000104039	-33793	3	Gm22272	ensembl	snoRNA
253-2_S2_L001.insertion_sites.filtered	15	82235630	82235630	1	+	8	Downstream (2-3kb)	15	82238593	82239103	511	1	ENSMUSG00000121118	ENSMUST00000247199	-2963	1	Gm56734	havana_tagene	lncRNA
253-2_S2_L001.insertion_sites.filtered	6	118115447	118115447	1	-	8	Intron (ENSMUST00000049344/ENSMUSG00000042042, intron 1 of 7)	6	118084413	118116101	31689	2	ENSMUSG00000042042	ENSMUST00000049344	654	15	Csgalnact2	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	10	12255598	12255598	1	+	8	Distal Intergenic	10	12244367	12244576	210	1	ENSMUSG00000065181	ENSMUST00000083247	11231	3	Gm25139	ensembl	snoRNA
253-2_S2_L001.insertion_sites.filtered	6	120205831	120205831	1	-	8	Intron (ENSMUST00000125341/ENSMUSG00000041372, intron 3 of 19)	6	120180034	120219604	39571	2	ENSMUSG00000041372	ENSMUST00000125341	13773	11	B4galnt3	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	10	20813535	20813535	1	-	8	Distal Intergenic	10	20742000	20767448	25449	2	ENSMUSG00000120178	ENSMUST00000241754	-46087	1	Gm53617	havana_tagene	lncRNA
253-2_S2_L001.insertion_sites.filtered	11	55176112	55176112	1	+	8	Distal Intergenic	11	55104621	55123507	18887	1	ENSMUSG00000020261	ENSMUST00000108867	71491	16	Slc36a1	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	3	108098633	108098633	1	+	7	3' UTR	3	108095417	108099083	3667	1	ENSMUSG00000050947	ENSMUST00000155782	3216	10	Amigo1	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	2	16399836	16399836	1	-	7	Distal Intergenic	2	16027919	16028236	318	2	ENSMUSG00000103865	ENSMUST00000193596	-371600	2	Gm37416	havana	TEC
253-2_S2_L001.insertion_sites.filtered	3	37891739	37891739	1	+	7	Promoter (<=1kb)	3	37892617	37893722	1106	1	ENSMUSG00000106621	ENSMUST00000198394	-878	2	Gm42752	havana	TEC
253-2_S2_L001.insertion_sites.filtered	19	3064280	3064280	1	+	7	Distal Intergenic	19	3184645	3184959	315	1	ENSMUSG00000117761	ENSMUST00000235610	-120365	2	Gm50428	havana	IG_V_pseudogene
253-2_S2_L001.insertion_sites.filtered	1	71883400	71883400	1	-	7	Exon (ENSMUST00000194017/ENSMUSG00000102689, exon 1 of 1)	1	71882249	71885769	3521	2	ENSMUSG00000102689	ENSMUST00000194017	2369	2	Gm37217	havana	TEC
253-2_S2_L001.insertion_sites.filtered	7	143827173	143827173	1	-	7	Distal Intergenic	7	143921785	143960670	38886	2	ENSMUSG00000085745	ENSMUST00000125355	133497	2	Gm14372	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	1	6597946	6597946	1	+	7	Intron (ENSMUST00000140079/ENSMUSG00000033740, intron 2 of 23)	1	6557555	6931164	373610	1	ENSMUSG00000033740	ENSMUST00000131494	40391	18	St18	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	8	34307295	34307295	1	-	7	Intron (ENSMUST00000053251/ENSMUSG00000031586, intron 5 of 7)	8	34274089	34296864	22776	2	ENSMUSG00000031586	ENSMUST00000183336	-10431	18	Rbpms	ensembl_havana	protein_coding
253-2_S2_L001.insertion_sites.filtered	4	55986792	55986792	1	+	7	Distal Intergenic	4	56162940	56163255	316	1	ENSMUSG00000081290	ENSMUST00000117493	-176148	2	Gm12520	havana	processed_pseudogene
253-2_S2_L001.insertion_sites.filtered	15	41970436	41970436	1	+	6	Distal Intergenic	15	42060180	42064698	4519	1	ENSMUSG00000115988	ENSMUST00000230284	-89744	2	Gm49441	havana	lncRNA
253-2_S2_L001.insertion_sites.filtered	16	91199245	91199245	1	-	6	Distal Intergenic	16	91130921	91164032	33112	2	ENSMUSG00000120333	ENSMUST00000242586	-35213	1	Gm36587	havana_tagene	lncRNA
253-2_S2_L001.insertion_sites.filtered	16	84485589	84485589	1	-	6	Distal Intergenic	16	84531056	84532118	1063	2	ENSMUSG00000022889	ENSMUST00000133901	46529	8	Mrpl39	ensembl_havana	protein_coding
